article;name;price;category;barcode;url
SN-002097;;460.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j5-prime-sm-g570-2400mah-deji-gar180d-remont.html
SN-002097;;460.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j5-prime-sm-g570-2400mah-deji-gar180d-remont.html
SN-002068;;320.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j5-prime-sm-g570mah-or-chip-gar180d-remont.html
SN-002068;;320.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j5-prime-sm-g570mah-or-chip-gar180d-remont.html
SN-002093;;350.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j7-sm-j730-a7-2017-sm-a720mah-or-chip-gar180d-remont.html
SN-002093;;350.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j7-sm-j730-a7-2017-sm-a720mah-or-chip-gar180d-remont.html
SN-005370;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-m20-sm-m205-m30-sm-m305-5000mah-deji-gar180d-remont.html
SN-005370;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-m20-sm-m205-m30-sm-m305-5000mah-deji-gar180d-remont.html
SN-005371;;850.0;;;https://signal23.ru/kupit-akb-dlya-samsung-m21-sm-m215-m30s-sm-m307-deji-gar180-remont.html
SN-005371;;850.0;;;https://signal23.ru/kupit-akb-dlya-samsung-m21-sm-m215-m30s-sm-m307-deji-gar180-remont.html
SN-002064;;480.0;;;https://signal23.ru/kupit-akb-dlya-samsung-m23-5g-sm-m235-a20-a30-a30smah-or-chip-gar180d-remont.html
SN-002064;;480.0;;;https://signal23.ru/kupit-akb-dlya-samsung-m23-5g-sm-m235-a20-a30-a30smah-or-chip-gar180d-remont.html
SN-000177;;600.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-lite-sm-g770-4500mah-deji-gar180d-remont.html
SN-000177;;600.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-lite-sm-g770-4500mah-deji-gar180d-remont.html
SN-000412;;560.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-sm-g973-3550mah-deji-gar180-remont.html
SN-000412;;560.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-sm-g973-3550mah-deji-gar180-remont.html
SN-004606;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10e-sm-g970-3100mah-deji-gar180-remont.html
SN-004606;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10e-sm-g970-3100mah-deji-gar180-remont.html
SN-004525;;540.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-ultra-sm-g988-5000mah-deji-gar180-remont.html
SN-004525;;540.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-ultra-sm-g988-5000mah-deji-gar180-remont.html
SN-007792;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-plus-sm-g996-4800mah-deji-gar180-remont.html
SN-007792;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-plus-sm-g996-4800mah-deji-gar180-remont.html
SN-015079;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-ultra-sm-g998-5000mah-deji-gar180-remont.html
SN-015079;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-ultra-sm-g998-5000mah-deji-gar180-remont.html
SN-001072;;710.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-plus-sm-s906-deji-gar180d-remont.html
SN-001072;;710.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-plus-sm-s906-deji-gar180d-remont.html
SN-002104;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-ultra-sm-s908-deji-gar180-remont.html
SN-002104;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-ultra-sm-s908-deji-gar180-remont.html
SN-000984;;660.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s23-fe-sm-s711-4500mah-deji-gar180d-remont.html
SN-000984;;660.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s23-fe-sm-s711-4500mah-deji-gar180d-remont.html
SN-000980;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s23-sm-s911-3900mah-deji-gar180d-remont.html
SN-000980;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s23-sm-s911-3900mah-deji-gar180d-remont.html
SN-012789;;780.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s24-sm-s921-4000mah-deji-gar180d-remont.html
SN-012789;;780.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s24-sm-s921-4000mah-deji-gar180d-remont.html
SN-000044;;590.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s7-edge-sm-g935-3600mah-deji-gar180d-remont.html
SN-000044;;590.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s7-edge-sm-g935-3600mah-deji-gar180d-remont.html
SN-002052;;440.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s7-edge-sm-g935mah-or-chip-gar180d-remont.html
SN-002052;;440.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s7-edge-sm-g935mah-or-chip-gar180d-remont.html
SN-002029;;540.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s7-sm-g930mah-or-chip-gar180d-remont.html
SN-002029;;540.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s7-sm-g930mah-or-chip-gar180d-remont.html
SN-002083;;520.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-plus-sm-g955-3500mah-deji-gar180-remont.html
SN-002083;;520.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-plus-sm-g955-3500mah-deji-gar180-remont.html
SN-012995;;780.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-sm-g950-3220mah-usilennaya-deji-gar180-remont.html
SN-012995;;780.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-sm-g950-3220mah-usilennaya-deji-gar180-remont.html
SN-002119;;430.0;;;https://signal23.ru/kupit-akb-dlya-samsung-vx-600-plusmah-or-chip-gar180d-remont.html
SN-002119;;430.0;;;https://signal23.ru/kupit-akb-dlya-samsung-vx-600-plusmah-or-chip-gar180d-remont.html
SN-014844;;680.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a14-sm-a146-5g-5000mah-deji-gar180d-remont.html
SN-014844;;680.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a14-sm-a146-5g-5000mah-deji-gar180d-remont.html
SN-000930;;780.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a23-sm-a235-m23-5g-m236-m33-m336-m52-m526-5g-m53-5g-m536-a73-5g-a736-5000-remont.html
SN-000930;;780.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a23-sm-a235-m23-5g-m236-m33-m336-m52-m526-5g-m53-5g-m536-a73-5g-a736-5000-remont.html
SN-002049;;480.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a31-sm-a315-a32-sm-a325-a22-sm-a225-5000mah-deji-gar180-remont.html
SN-002049;;480.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a31-sm-a315-a32-sm-a325-a22-sm-a225-5000mah-deji-gar180-remont.html
SN-004590;;450.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a40-sm-a405-3100mah-deji-gar180d-remont.html
SN-004590;;450.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a40-sm-a405-3100mah-deji-gar180d-remont.html
SN-004521;;470.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a50-sm-a505-a30-sm-a305-a30s-sm-a307-a20-sm-a205-4000mah-deji-gar180-remont.html
SN-004521;;470.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a50-sm-a505-a30-sm-a305-a30s-sm-a307-a20-sm-a205-4000mah-deji-gar180-remont.html
SN-002020;;3510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a52-sm-a525-s20-fe-sm-g780-sp-or100-gar30d-remont.html
SN-002020;;3510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a52-sm-a525-s20-fe-sm-g780-sp-or100-gar30d-remont.html
SN-014845;;610.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a53-5g-a33-5g-sm-a336-5000mah-deji-gar180-remont.html
SN-014845;;610.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a53-5g-a33-5g-sm-a336-5000mah-deji-gar180-remont.html
SN-002026;;590.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a55-5g-sm-a556-a54-5g-a546-a34-5g-a346-a25-a255-a23-5g-a236-5000mah-deji-remont.html
SN-002026;;590.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a55-5g-sm-a556-a54-5g-a546-a34-5g-a346-a25-a255-a23-5g-a236-5000mah-deji-remont.html
SN-004596;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a6-sm-a600-j6-sm-j600-j8-sm-j810-3000mah-deji-gar180d-remont.html
SN-004596;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a6-sm-a600-j6-sm-j600-j8-sm-j810-3000mah-deji-gar180d-remont.html
SN-002087;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a71-sm-a715-4500mah-deji-gar180-remont.html
SN-002087;;510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-a71-sm-a715-4500mah-deji-gar180-remont.html
SN-012494;;650.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j4-plus-sm-j415-j6-plus-sm-j610-a7-sm-a710-deji-gar180d-remont.html
SN-012494;;650.0;;;https://signal23.ru/kupit-akb-dlya-samsung-j4-plus-sm-j415-j6-plus-sm-j610-a7-sm-a710-deji-gar180d-remont.html
SN-002113;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-plus-sm-n975-sp-or100-gar30d-remont.html
SN-002113;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-plus-sm-n975-sp-or100-gar30d-remont.html
SN-000835;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-plus-sm-n975-4300mah-deji-gar180d-remont.html
SN-000835;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-plus-sm-n975-4300mah-deji-gar180d-remont.html
SN-014779;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-sm-n970-sp-or100-gar30d-remont.html
SN-014779;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-sm-n970-sp-or100-gar30d-remont.html
SN-002073;;660.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-sm-n970-3500mah-deji-gar180d-remont.html
SN-002073;;660.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-10-sm-n970-3500mah-deji-gar180d-remont.html
SN-002047;;500.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-20-ultra-sm-n985-sm-n986-5mah-deji-gar180-remont.html
SN-002047;;500.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-20-ultra-sm-n985-sm-n986-5mah-deji-gar180-remont.html
SN-000638;;2730.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-20-n980-sp-or100-gar30d-remont.html
SN-000638;;2730.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-20-n980-sp-or100-gar30d-remont.html
SN-002056;;660.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-20-n980-4300mah-deji-gar180-remont.html
SN-002056;;660.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-20-n980-4300mah-deji-gar180-remont.html
SN-002008;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-9-sm-n960-sp-or100-gar30d-remont.html
SN-002008;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-note-9-sm-n960-sp-or100-gar30d-remont.html
SN-005690;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-plus-sm-g975-sp-or100-gar30d-remont.html
SN-005690;;2210.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-plus-sm-g975-sp-or100-gar30d-remont.html
SN-000886;;610.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-plus-sm-g975-4100mah-deji-gar180d-remont.html
SN-000886;;610.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-plus-sm-g975-4100mah-deji-gar180d-remont.html
SN-000173;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-sm-g973-sp-or100-gar30d-remont.html
SN-000173;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10-sm-g973-sp-or100-gar30d-remont.html
SN-000747;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10e-sm-g970-sp-or100-gar30d-remont.html
SN-000747;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s10e-sm-g970-sp-or100-gar30d-remont.html
SN-003937;;530.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-plus-sm-g985-4500mah-deji-gar180d-remont.html
SN-003937;;530.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-plus-sm-g985-4500mah-deji-gar180d-remont.html
SN-014185;;3510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-plus-sm-g985-sm-g986-sp-or100-gar30d-remont.html
SN-014185;;3510.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-plus-sm-g985-sm-g986-sp-or100-gar30d-remont.html
SN-014183;;3900.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-ultra-sm-g988-sp-or100-gar30d-remont.html
SN-014183;;3900.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-ultra-sm-g988-sp-or100-gar30d-remont.html
SN-014170;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-sm-g980-sp-or100-gar30d-remont.html
SN-014170;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-sm-g980-sp-or100-gar30d-remont.html
SN-006297;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-sm-g980-4000mah-deji-gar180-remont.html
SN-006297;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s20-sm-g980-4000mah-deji-gar180-remont.html
SN-014846;;560.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-fe-sm-g990-4500mah-deji-gar180d-remont.html
SN-014846;;560.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-fe-sm-g990-4500mah-deji-gar180d-remont.html
SN-004506;;520.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-sm-g991-4000mah-deji-gar180-remont.html
SN-004506;;520.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-sm-g991-4000mah-deji-gar180-remont.html
SN-014969;;3940.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-sm-g991-4000mah-sp-or100-gar30d-remont.html
SN-014969;;3940.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s21-sm-g991-4000mah-sp-or100-gar30d-remont.html
SN-001071;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-sm-s901-deji-gar180d-remont.html
SN-001071;;490.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-sm-s901-deji-gar180d-remont.html
SN-012495;;4550.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-sm-s901-sp-or100-gar30d-remont.html
SN-012495;;4550.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s22-sm-s901-sp-or100-gar30d-remont.html
SN-002120;;640.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s23-ultra-sm-s918-5000mah-deji-gar180d-remont.html
SN-002120;;640.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s23-ultra-sm-s918-5000mah-deji-gar180d-remont.html
SN-002059;;500.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s6-edge-sm-g925-2600mah-deji-gar180d-remont.html
SN-002059;;500.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s6-edge-sm-g925-2600mah-deji-gar180d-remont.html
SN-000833;;530.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s6-sm-g920-3100mah-usilennaya-deji-gar180d-remont.html
SN-000833;;530.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s6-sm-g920-3100mah-usilennaya-deji-gar180d-remont.html
SN-002070;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-plus-sm-g955-s8-plus-sp-or100-gar30d-remont.html
SN-002070;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-plus-sm-g955-s8-plus-sp-or100-gar30d-remont.html
SN-006481;;580.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-sm-g950-3000mah-deji-gar180-remont.html
SN-006481;;580.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s8-sm-g950-3000mah-deji-gar180-remont.html
SN-002909;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-plus-sm-g965-sp-or100-gar30d-remont.html
SN-002909;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-plus-sm-g965-sp-or100-gar30d-remont.html
SN-005858;;690.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-plus-sm-g965-3500mah-deji-gar180-remont.html
SN-005858;;690.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-plus-sm-g965-3500mah-deji-gar180-remont.html
SN-012709;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-sm-g960-sp-or100-gar30d-remont.html
SN-012709;;1950.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-sm-g960-sp-or100-gar30d-remont.html
SN-006482;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-sm-g960-3000mah-deji-gar180-remont.html
SN-006482;;620.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-sm-g960-3000mah-deji-gar180-remont.html
SN-014723;;560.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-sm-g960-3190mah-usilennaya-deji-gar180-remont.html
SN-014723;;560.0;;;https://signal23.ru/kupit-akb-dlya-samsung-s9-sm-g960-3190mah-usilennaya-deji-gar180-remont.html
SN-002035;;3540.0;;;https://signal23.ru/kupit-akb-dlya-samsung-z3-flip-5g-sm-f711-sp-or100-gar30d-remont-1.html
SN-002035;;3540.0;;;https://signal23.ru/kupit-akb-dlya-samsung-z3-flip-5g-sm-f711-sp-or100-gar30d-remont-1.html
SN-015025;;3250.0;;;https://signal23.ru/kupit-akb-dlya-samsung-z3-flip-5g-sm-f711-sp-or100-gar30d-remont.html
SN-015025;;3250.0;;;https://signal23.ru/kupit-akb-dlya-samsung-z3-flip-5g-sm-f711-sp-or100-gar30d-remont.html
SN-005689;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-2020-sm-a015-uz-kon-sp-or100-ram-remont.html
SN-005689;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-2020-sm-a015-uz-kon-sp-or100-ram-remont.html
SN-000293;;760.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-2020-sm-a015-uz-kon-sp-or100-remont.html
SN-000293;;760.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-2020-sm-a015-uz-kon-sp-or100-remont.html
SN-000121;;760.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-2020-sm-a015-shir-kon-sp-or100-remont.html
SN-000121;;760.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-2020-sm-a015-shir-kon-sp-or100-remont.html
SN-012190;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-core-2020-sm-a013-sp-or100-ram-remont.html
SN-012190;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a01-core-2020-sm-a013-sp-or100-ram-remont.html
SN-012189;;640.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a02s-eu-versiya-sm-a025g-a025u-a025a-a025v-a025dl-in-cell-hd-remont.html
SN-012189;;640.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a02s-eu-versiya-sm-a025g-a025u-a025a-a025v-a025dl-in-cell-hd-remont.html
SN-000372;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a03-core-sm-a032f-or-remont.html
SN-000372;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a03-core-sm-a032f-or-remont.html
SN-005841;;770.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a03-sm-a035-sp-or100-remont.html
SN-005841;;770.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a03-sm-a035-sp-or100-remont.html
SN-002089;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a03s-2021-sm-a037-sp-or100-ram-remont.html
SN-002089;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a03s-2021-sm-a037-sp-or100-ram-remont.html
SN-004587;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04-sm-a045-sp-or100-ram-remont.html
SN-004587;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04-sm-a045-sp-or100-ram-remont.html
SN-007996;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04-sm-a045-sp-or100-remont.html
SN-007996;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04-sm-a045-sp-or100-remont.html
SN-012605;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04e-sm-a042-sp-or100-remont.html
SN-012605;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04e-sm-a042-sp-or100-remont.html
SN-005821;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04s-sm-a047-sp-or100-ram-remont.html
SN-005821;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04s-sm-a047-sp-or100-ram-remont.html
SN-002066;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04s-sm-a047-sp-or100-remont.html
SN-002066;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a04s-sm-a047-sp-or100-remont.html
SN-005757;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a05-sm-a055-or100-remont.html
SN-005757;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a05-sm-a055-or100-remont.html
SN-013133;;910.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a06-sm-a065-sp-or100-ram-chernyj-remont.html
SN-013133;;910.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a06-sm-a065-sp-or100-ram-chernyj-remont.html
SN-005736;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a11-sm-a115-sp-or100-ram-remont.html
SN-005736;;850.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a11-sm-a115-sp-or100-ram-remont.html
SN-005718;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a11-sm-a115-m11-sm-m115-sp-or100-remont.html
SN-005718;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a11-sm-a115-m11-sm-m115-sp-or100-remont.html
SN-004635;;680.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a12-sm-a125-a12-nacho-a127-m12-m127-a32-5g-a326-m32-5g-m326-or-remont.html
SN-004635;;680.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a12-sm-a125-a12-nacho-a127-m12-m127-a32-5g-a326-m32-5g-m326-or-remont.html
SN-004698;;780.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a13-5g-sm-a136-sp-or100-remont.html
SN-004698;;780.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a13-5g-sm-a136-sp-or100-remont.html
SN-014777;;1110.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a13-sm-a137-sp-or100-ram-remont.html
SN-014777;;1110.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a13-sm-a137-sp-or100-ram-remont.html
SN-002913;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a13-sm-a137-sp-or100-remont.html
SN-002913;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a13-sm-a137-sp-or100-remont.html
SN-003928;;820.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a14-sm-a145-4g-sp-or100-remont.html
SN-003928;;820.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a14-sm-a145-4g-sp-or100-remont.html
SN-014809;;820.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a14-sm-a146p-5g-uzk-kon-sp-or100-remont.html
SN-014809;;820.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a14-sm-a146p-5g-uzk-kon-sp-or100-remont.html
SN-014826;;3360.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a30-sm-a305-or-ref-ram-remont.html
SN-014826;;3360.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a30-sm-a305-or-ref-ram-remont.html
SN-000538;;5720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a34-5g-sm-a346-sp-or100-ram-lajm-remont.html
SN-000538;;5720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a34-5g-sm-a346-sp-or100-ram-lajm-remont.html
SN-003958;;4600.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a53-5g-sm-a536-sp-or100-ram-belyj-remont.html
SN-003958;;4600.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a53-5g-sm-a536-sp-or100-ram-belyj-remont.html
SN-012688;;5060.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a53-5g-sm-a536-sp-or100-ram-goluboj-remont.html
SN-012688;;5060.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a53-5g-sm-a536-sp-or100-ram-goluboj-remont.html
SN-015059;;4490.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a53-5g-sm-a536-sp-or100-remont.html
SN-015059;;4490.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a53-5g-sm-a536-sp-or100-remont.html
SN-000143;;5410.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a54-5g-sm-a546-sp-or100-ram-lajm-remont.html
SN-000143;;5410.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a54-5g-sm-a546-sp-or100-ram-lajm-remont.html
SN-014982;;4600.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a54-5g-sm-a546-sp-or100-remont.html
SN-014982;;4600.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a54-5g-sm-a546-sp-or100-remont.html
SN-015148;;4260.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a55-5g-sm-a556-sp-or100-remont.html
SN-015148;;4260.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a55-5g-sm-a556-sp-or100-remont.html
SN-002257;;4950.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a73-sm-a736-sp-or100-ram-belyj-remont.html
SN-002257;;4950.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a73-sm-a736-sp-or100-ram-belyj-remont.html
SN-005682;;1800.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a8-2015-sm-a800-oled-chernyj-remont.html
SN-005682;;1800.0;;;https://signal23.ru/kupit-displej-dlya-samsung-a8-2015-sm-a800-oled-chernyj-remont.html
SN-000375;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-m12-sm-m127-sp-or100-remont.html
SN-000375;;720.0;;;https://signal23.ru/kupit-displej-dlya-samsung-m12-sm-m127-sp-or100-remont.html
SN-005624;;3000.0;;;https://signal23.ru/kupit-displej-dlya-samsung-m22-2021-sm-m225-sp-or100-ram-remont.html
SN-005624;;3000.0;;;https://signal23.ru/kupit-displej-dlya-samsung-m22-2021-sm-m225-sp-or100-ram-remont.html
SN-014854;;5290.0;;;https://signal23.ru/kupit-displej-dlya-samsung-m54-5g-sm-m546-sp-or100-ram-remont.html
SN-014854;;5290.0;;;https://signal23.ru/kupit-displej-dlya-samsung-m54-5g-sm-m546-sp-or100-ram-remont.html
SN-003710;;8800.0;;;https://signal23.ru/kupit-displej-dlya-samsung-note-10-lite-sm-n770-sp-or100-ram-krasnyj-remont.html
